"path","line","kind","owner","name","status"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","307","PARAMETER","shinyStates(com.cobblemon.mod.common.api.pokedex.FormDexRecord)","form","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","311","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ServerDex.Records","setKnowledge","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","311","PARAMETER","setKnowledge(com.cobblemon.mod.common.api.pokedex.FormDexRecord,com.cobblemon.mod.common.api.pokedex.PokedexEntryProgress)","form","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","311","PARAMETER","setKnowledge(com.cobblemon.mod.common.api.pokedex.FormDexRecord,com.cobblemon.mod.common.api.pokedex.PokedexEntryProgress)","knowledge","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","319","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ServerDex.Records","read","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","319","PARAMETER","read(java.lang.reflect.Field,java.lang.Object)","field","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ServerDex.java","319","PARAMETER","read(java.lang.reflect.Field,java.lang.Object)","owner","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","14","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","BASE","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","15","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","SCREEN","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","16","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","WIDTH","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","17","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","HEIGHT","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","18","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","HOLE_X","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","19","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","HOLE_Y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","20","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","HOLE_W","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","21","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","HOLE_H","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","22","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","TAB_X","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","23","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","TAB_Y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","24","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","TAB_W","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","25","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ROW_X","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","26","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ROW_Y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","27","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ROW_W","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","28","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ROW_H","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","29","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ROW_GAP","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","30","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","TOGGLE_W","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","31","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ROW_FILL","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","32","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ROW_FILL_HOVER","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","33","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ROW_EDGE","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","34","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","TEXT","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","35","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","TEXT_SOFT","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","36","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","ON_FILL","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","37","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","OFF_FILL","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","38","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","parent","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","39","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","rows","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","47","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","originX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","48","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","originY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","50","PARAMETER","SettingsScreen(net.minecraft.client.gui.screens.Screen)","parent","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","64","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","64","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","64","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","64","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","partialTick","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","68","LOCAL_VARIABLE","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","left","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","69","LOCAL_VARIABLE","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","top","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","74","LOCAL_VARIABLE","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","page","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","74","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","style","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","77","LOCAL_VARIABLE","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","i","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","87","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","drawRow","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","87","PARAMETER","drawRow(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen.Row,int,boolean)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","87","PARAMETER","drawRow(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen.Row,int,boolean)","hover","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","87","PARAMETER","drawRow(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen.Row,int,boolean)","row","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","87","PARAMETER","drawRow(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen.Row,int,boolean)","y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","88","LOCAL_VARIABLE","drawRow(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen.Row,int,boolean)","x","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","96","LOCAL_VARIABLE","drawRow(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen.Row,int,boolean)","on","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","97","LOCAL_VARIABLE","drawRow(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen.Row,int,boolean)","tx","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","98","LOCAL_VARIABLE","drawRow(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen.Row,int,boolean)","ty","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","107","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","rowY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","107","PARAMETER","rowY(int)","index","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","111","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","inRow","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","111","PARAMETER","inRow(double,double,int)","index","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","111","PARAMETER","inRow(double,double,int)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","111","PARAMETER","inRow(double,double,int)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","112","LOCAL_VARIABLE","inRow(double,double,int)","x","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","113","LOCAL_VARIABLE","inRow(double,double,int)","y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","117","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","inBack","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","117","PARAMETER","inBack(double,double)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","117","PARAMETER","inBack(double,double)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","121","PARAMETER","mouseClicked(double,double,int)","button","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","121","PARAMETER","mouseClicked(double,double,int)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","121","PARAMETER","mouseClicked(double,double,int)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","128","LOCAL_VARIABLE","mouseClicked(double,double,int)","i","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","130","LOCAL_VARIABLE","mouseClicked(double,double,int)","row","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/SettingsScreen.java","144","RECORD","xiaocaoawa.minecraft.mod.cobblebattle.client.SettingsScreen","Row","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","17","PARAMETER","of(net.minecraft.network.chat.Component)","text","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","18","PARAMETER","of(net.minecraft.network.chat.Component)","style","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","21","PARAMETER","of(java.lang.String)","text","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","22","PARAMETER","of(java.lang.String)","style","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","25","PARAMETER","plain(java.lang.String)","text","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","26","PARAMETER","plain(java.lang.String)","style","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","29","PARAMETER","join(net.minecraft.network.chat.Component...)","parts","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","32","LOCAL_VARIABLE","join(net.minecraft.network.chat.Component...)","i","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","43","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int)","colour","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","43","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int)","font","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","43","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","43","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int)","text","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","43","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int)","x","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","43","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int)","y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","47","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int,boolean)","colour","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","47","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int,boolean)","font","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","47","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int,boolean)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","47","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int,boolean)","shadow","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","47","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int,boolean)","text","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","47","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int,boolean)","x","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","47","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,java.lang.String,int,int,int,boolean)","y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","51","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,net.minecraft.network.chat.Component,int,int,int)","colour","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","51","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,net.minecraft.network.chat.Component,int,int,int)","font","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","51","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,net.minecraft.network.chat.Component,int,int,int)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","51","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,net.minecraft.network.chat.Component,int,int,int)","text","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Ui.java","51","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,net.minecraft.network.chat.Component,int,int,int)","x","待重构"
